Ciudad De Mexico, Mexico|HEAVY|HIGH|26|1|2|Guadalajara, Mexico
San Pablo, Brasil|LIGHT|MEDIUM|29|1|3|Vitoria, Brasil
Recife, Brasil|HEAVY|MEDIUM|3|1|5|Rio De Janeiro, Brasil
San Pablo, Brasil|HEAVY|HIGH|24|1|1|Sao Jose Do Rio Preto, Brasil
Presidente Prudente, Brasil|HEAVY|HIGH|21|1|0|San Pablo, Brasil
Nueva York, Estados Unidos|HEAVY|MEDIUM|117|2|3|Washington, Estados Unidos
Recife, Brasil|LIGHT|LOW|45|1|4|Sao Luis, Brasil
Cancun, Mexico|LIGHT|LOW|10|2|3|Ciudad De Mexico, Mexico
Guatemala City, Guatemala|LIGHT|HIGH|8|1|5|Lima, Peru
Isla De Baru, Colombia|LIGHT|MEDIUM|37|2|2|Santa Marta, Colombia
Cartagena De Indias, Colombia|LIGHT|MEDIUM|41|2|1|Isla De Baru, Colombia
Madrid, España|LIGHT|UNKNOWN|65|2|3|Roma, Italia
Salamanca, España|LIGHT|UNKNOWN|92|2|3|Salvador, Brasil
Ko Phi Phi Don, Tailandia|LIGHT|HIGH|131|4|2|Rio De Janeiro, Brasil
Bangkok, Tailandia|LIGHT|HIGH|138|2|4|Siem Reap, Camboya
Rio De Janeiro, Brasil|HEAVY|HIGH|116|1|0|San Pablo, Brasil
Goiania, Brasil|HEAVY|MEDIUM|62|3|6|Guarullos, Brasil
Ciudad De Mexico, Mexico|LIGHT|LOW|8|1|0|Oaxaca, Mexico
Praga, Republica Checa|HEAVY|LOW|25|2|3|Roma, Italia
Paris, Francia|LIGHT|MEDIUM|20|2|0|Praga, Republica Checa
Milan, Italia|LIGHT|MEDIUM|13|2|0|Paris, Francia
Barcelona, España|LIGHT|MEDIUM|26|1|17|Milan, Italia
Mar Del Plata, Argentina|LIGHT|LOW|999|999|999|Pinamar, Argentina
Ciudad De Mexico, Mexico|HEAVY|MEDIUM|8|1|1|Orlando, Estados Unidos
Parana, Argentina|HEAVY|HIGH|0|2|1|Villa Carlos Paz, Argentina
Buzios, Brasil|LIGHT|LOW|167|2|6|Cabo Frio, Brasil
Bogota, Colombia|LIGHT|MEDIUM|5|1|0|Recife, Brasil
Guarullos, Brasil|LIGHT|HIGH|8|1|3|San Pablo, Brasil
Mossoro, Brasil|HEAVY|HIGH|1|1|1|Saint Augustine Beach, Estados Unidos
Foz De Iguazu, Brasil|HEAVY|HIGH|13|1|7|Mossoro, Brasil
Fort Lauderdale, Estados Unidos|HEAVY|HIGH|18|2|1|Foz De Iguazu, Brasil
Bogota, Colombia|HEAVY|MEDIUM|18|1|0|Bucaramanga, Colombia
Lima, Peru|HEAVY|MEDIUM|32|2|0|Tarapoto, Peru
Goiania, Brasil|HEAVY|HIGH|0|2|0|San Pablo, Brasil
Bogota, Colombia|LIGHT|MEDIUM|6|3|0|Medellin, Colombia
San Andres, Colombia|LIGHT|LOW|142|2|14|Santa Marta, Colombia
Islas Del Rosario, Colombia|LIGHT|LOW|147|2|2|San Andres, Colombia
Cartagena De Indias, Colombia|LIGHT|LOW|144|2|3|Islas Del Rosario, Colombia
Brisbane, Estados Unidos|LIGHT|HIGH|138|3|3|Los Angeles, Estados Unidos
Pucallpa, Peru|HEAVY|MEDIUM|53|2|3|Tarapoto, Peru
Guadalajara, Mexico|LIGHT|HIGH|6|1|0|Minatitlan, Mexico
Ciudad De Mexico, Mexico|LIGHT|HIGH|2|1|3|Guadalajara, Mexico
Foz De Iguazu, Brasil|LIGHT|LOW|23|2|3|San Juan, Argentina
Ribeirao Preto, Brasil|LIGHT|LOW|105|1|0|Salvador, Brasil
Ciudad De Mexico, Mexico|HEAVY|HIGH|46|2|0|Miami, Estados Unidos
Cancun, Mexico|HEAVY|HIGH|6|2|0|Ciudad De Mexico, Mexico
Neuquen, Argentina|HEAVY|MEDIUM|2|1|0|Salvador, Brasil
Buenos Aires, Argentina|HEAVY|MEDIUM|82|1|20|Neuquen, Argentina
San Pablo, Brasil|LIGHT|MEDIUM|89|3|18|Uberlandia, Brasil
Barcelona, Venezuela|HEAVY|MEDIUM|7|3|0|Bogota, Colombia
Buzios, Brasil|LIGHT|MEDIUM|170|2|5|Rio De Janeiro, Brasil
Guayaquil, Ecuador|HEAVY|MEDIUM|7|1|1|Montego Bay, Jamaica
Boston, Estados Unidos|HEAVY|HIGH|11|1|21|Florianopolis, Brasil
Barcelona, España|LIGHT|HIGH|69|1|18|Madrid, España
Buenos Aires, Argentina|HEAVY|HIGH|2|1|0|Copenhague, Dinamarca
Iquitos, Peru|LIGHT|LOW|2|1|1|Tacna, Peru
Cajamarca, Peru|LIGHT|LOW|3|2|0|Iquitos, Peru
Porto, Portugal|HEAVY|LOW|48|2|1|San Pablo, Brasil
Lima, Peru|HEAVY|MEDIUM|60|1|0|Tarapoto, Peru
Kowloon, Hong Kong|HEAVY|HIGH|142|2|6|Tokio, Japon
Rio De Janeiro, Brasil|HEAVY|HIGH|59|1|0|San Pablo, Brasil
Ciudad De Mexico, Mexico|HEAVY|LOW|12|1|0|Monterrey, Mexico
San Salvador De Jujuy, Argentina|LIGHT|MEDIUM|10|2|0|Villa Carlos Paz, Argentina
Cordoba, Argentina|LIGHT|MEDIUM|39|2|3|San Salvador De Jujuy, Argentina
Natal, Brasil|LIGHT|MEDIUM|16|4|5|Orlando, Estados Unidos
Orlando, Estados Unidos|HEAVY|HIGH|4|1|40|Porto Alegre, Brasil
Buenos Aires, Argentina|HEAVY|HIGH|0|2|2|Cordoba, Argentina
Campo Grande, Brasil|LIGHT|MEDIUM|53|1|0|Fortaleza, Brasil
Buenos Aires, Argentina|LIGHT|LOW|61|1|0|Copenhague, Dinamarca
Pereira, Colombia|LIGHT|MEDIUM|14|2|12|Santiago De Chile, Chile
Barcelona, España|LIGHT|LOW|64|1|24|Madrid, España
Charlottesville, Estados Unidos|LIGHT|LOW|22|1|105|Miami, Estados Unidos
Cancun, Mexico|HEAVY|LOW|2|1|1|Toluca, Mexico
Chicago, Estados Unidos|HEAVY|LOW|18|2|0|Guadalajara, Mexico
Fortaleza, Brasil|HEAVY|MEDIUM|97|2|3|Jericoacoara, Brasil
Cartagena De Indias, Colombia|LIGHT|LOW|33|6|0|Medellin, Colombia
Bogota, Colombia|LIGHT|LOW|37|1|0|Cartagena De Indias, Colombia
Londres, Reino Unido|HEAVY|MEDIUM|57|2|7|Paris, Francia
Amsterdam, Holanda|HEAVY|MEDIUM|67|2|2|Londres, Reino Unido
Ciudad De Mexico, Mexico|LIGHT|MEDIUM|5|1|0|La Habana, Cuba
Fort Lauderdale, Estados Unidos|LIGHT|MEDIUM|118|3|0|Lima, Peru
San Pedro De Atacama, Chile|LIGHT|MEDIUM|7|1|0|Santiago De Chile, Chile
Bogota, Colombia|HEAVY|MEDIUM|2|1|0|Monteria, Colombia
Salvador, Brasil|LIGHT|MEDIUM|28|1|0|Sao Jose Do Rio Preto, Brasil
Goiania, Brasil|LIGHT|MEDIUM|95|1|5|Salvador, Brasil
Barranquilla, Colombia|HEAVY|MEDIUM|1|1|0|Medellin, Colombia
Bogota, Colombia|LIGHT|LOW|5|1|0|Medellin, Colombia
Mendoza, Argentina|LIGHT|LOW|1|2|1|Puerto Iguazu, Argentina
Buenos Aires, Argentina|LIGHT|LOW|5|3|0|Mendoza, Argentina
Marilia, Brasil|LIGHT|LOW|9|1|2|Piracicaba, Brasil
Ciudad De Mexico, Mexico|LIGHT|MEDIUM|132|3|1|Los Angeles, Estados Unidos
Lima, Peru|HEAVY|HIGH|30|1|19|Santiago De Chile, Chile
Florianopolis, Brasil|LIGHT|LOW|57|1|0|San Pablo, Brasil
Cancun, Mexico|LIGHT|HIGH|156|3|7|Playa Del Carmen, Mexico
Guarullos, Brasil|HEAVY|HIGH|1|1|5|San Pablo, Brasil
Fortaleza, Brasil|LIGHT|LOW|12|1|0|Vitoria, Brasil
Porto De Galinhas, Brasil|HEAVY|LOW|9|2|4|Recife, Brasil
Malaga, España|LIGHT|HIGH|51|3|4|Sevilla, España
Granada, España|LIGHT|HIGH|51|3|3|Malaga, España
Ciudad De Mexico, Mexico|LIGHT|MEDIUM|4|1|0|Puebla, Mexico
Buenos Aires, Argentina|HEAVY|HIGH|141|1|2|Puerto Iguazu, Argentina
Ciudad De Mexico, Mexico|LIGHT|HIGH|15|1|0|Denver, Estados Unidos
Anaheim, Estados Unidos|LIGHT|MEDIUM|89|1|0|Los Angeles, Estados Unidos
Ciudad De Mexico, Mexico|HEAVY|MEDIUM|37|2|4|Merida, Mexico
Brasilia, Brasil|HEAVY|MEDIUM|64|2|0|Porto Alegre, Brasil
El Yopal, Colombia|HEAVY|HIGH|2|1|0|Manizales, Colombia
Bucaramanga, Colombia|HEAVY|HIGH|1|1|0|El Yopal, Colombia
Bogota, Colombia|HEAVY|HIGH|3|1|0|Bucaramanga, Colombia
Calama, Chile|LIGHT|MEDIUM|10|1|1|Santiago De Chile, Chile
Calama, Chile|LIGHT|MEDIUM|4|1|2|Santiago De Chile, Chile
Ibiza, España|HEAVY|MEDIUM|1|1|0|Milan, Italia
Buenos Aires, Argentina|HEAVY|HIGH|33|1|4|Comodoro Rivadavia, Argentina
Belo Horizonte, Brasil|LIGHT|HIGH|43|2|0|San Pablo, Brasil
Maringa, Brasil|HEAVY|HIGH|9|1|5|Porto Velho, Brasil
Madrid, España|LIGHT|HIGH|22|1|0|Paris, Francia
Fort Lauderdale, Estados Unidos|LIGHT|LOW|94|1|0|Nueva York, Estados Unidos
Cartagena De Indias, Colombia|LIGHT|LOW|105|1|0|Fort Lauderdale, Estados Unidos
Rio De Janeiro, Brasil|HEAVY|HIGH|12|1|0|San Pablo, Brasil
Cuiaba, Brasil|LIGHT|MEDIUM|3|1|0|Rio De Janeiro, Brasil
Arica, Chile|HEAVY|MEDIUM|5|1|0|Santiago De Chile, Chile
Orangeburg, Estados Unidos|HEAVY|MEDIUM|0|1|2|Sumter, Estados Unidos
Houston, Estados Unidos|HEAVY|MEDIUM|11|2|12|Orangeburg, Estados Unidos
Curitiba, Brasil|LIGHT|MEDIUM|178|2|0|Johannesburgo, Sudafrica
Bogota, Colombia|HEAVY|MEDIUM|1|1|0|Cali, Colombia
Buenos Aires, Argentina|LIGHT|HIGH|19|2|2|Ushuaia, Argentina
Ciudad De Mexico, Mexico|LIGHT|HIGH|1|1|0|La Paz, Mexico
Miami, Estados Unidos|LIGHT|HIGH|1|1|6|Puerto Maldonado, Peru
Imbassai, Brasil|LIGHT|MEDIUM|74|3|2|San Pablo, Brasil
Ciudad Del Este, Paraguay|HEAVY|LOW|13|1|3|Foz De Iguazu, Brasil
Ciudad De Mexico, Mexico|LIGHT|HIGH|3|1|0|Las Vegas, Estados Unidos
Gramado, Brasil|HEAVY|HIGH|65|2|3|Porto Alegre, Brasil
Florianopolis, Brasil|HEAVY|MEDIUM|1|1|0|San Pablo, Brasil
Cuenca, Ecuador|HEAVY|HIGH|5|1|0|Quito, Ecuador
Rio De Janeiro, Brasil|LIGHT|UNKNOWN|1|2|4|Salvador, Brasil
Natal, Brasil|LIGHT|UNKNOWN|5|2|7|Rio De Janeiro, Brasil
Morro De San Pablo, Brasil|LIGHT|UNKNOWN|35|2|5|Natal, Brasil
Barueri, Brasil|LIGHT|UNKNOWN|12|2|4|Morro De San Pablo, Brasil
Cancun, Mexico|LIGHT|HIGH|77|2|5|Riviera Maya, Mexico
Gramado, Brasil|LIGHT|MEDIUM|125|3|4|Porto Alegre, Brasil
Buenos Aires, Argentina|LIGHT|MEDIUM|7|1|1|Ushuaia, Argentina
Belo Horizonte, Brasil|LIGHT|HIGH|132|1|7|San Pablo, Brasil
Santiago De Chile, Chile|LIGHT|LOW|24|2|0|Temuco, Chile
Boston, Estados Unidos|HEAVY|LOW|38|2|1|Nueva York, Estados Unidos
Barcelona, España|HEAVY|HIGH|134|2|4|Madrid, España
Florianopolis, Brasil|LIGHT|HIGH|9|1|0|San Pablo, Brasil
Malaga, España|LIGHT|MEDIUM|6|2|3|Sevilla, España
Barcelona, España|LIGHT|MEDIUM|1|2|1|Malaga, España
Puerto Vallarta, Mexico|HEAVY|HIGH|2|3|2|Wichita, Estados Unidos
Nuevo Vallarta, Mexico|HEAVY|HIGH|367|3|2|Puerto Vallarta, Mexico
Florianopolis, Brasil|LIGHT|HIGH|2|1|1|San Pablo, Brasil
Nueva York, Estados Unidos|LIGHT|LOW|161|2|12|Washington, Estados Unidos
Atlanta, Estados Unidos|LIGHT|MEDIUM|2|1|0|Oaxaca, Mexico
Foz De Iguazu, Brasil|HEAVY|HIGH|3|4|2|Puerto Iguazu, Argentina
Curitiba, Brasil|HEAVY|MEDIUM|7|1|2|Passo Fundo, Brasil
Asuncion, Paraguay|HEAVY|MEDIUM|2|1|4|Curitiba, Brasil
Serra, Brasil|HEAVY|HIGH|1|1|1|Uberlandia, Brasil
Porto Alegre, Brasil|HEAVY|HIGH|6|1|5|Serra, Brasil
Londrina, Brasil|HEAVY|HIGH|6|1|5|Porto Alegre, Brasil
Lagoa Santa, Brasil|HEAVY|HIGH|3|1|1|Londrina, Brasil
Joinville, Brasil|HEAVY|HIGH|5|2|1|Lagoa Santa, Brasil
Florianopolis, Brasil|HEAVY|HIGH|17|1|0|Joinville, Brasil
Campinas, Brasil|HEAVY|HIGH|10|1|7|Florianopolis, Brasil
Belo Horizonte, Brasil|HEAVY|HIGH|13|1|5|Campinas, Brasil
Brasilia, Brasil|HEAVY|LOW|167|2|0|Florianopolis, Brasil
Buenos Aires, Argentina|LIGHT|LOW|225|2|0|Maceio, Brasil
Pereira, Colombia|LIGHT|HIGH|4|1|0|San Jose, Costa Rica
Brasilia, Brasil|HEAVY|HIGH|2|1|1|Lagoa Santa, Brasil
Belo Horizonte, Brasil|HEAVY|HIGH|0|1|1|Brasilia, Brasil
Porto De Galinhas, Brasil|LIGHT|MEDIUM|2|1|7|Recife, Brasil
Brasilia, Brasil|HEAVY|MEDIUM|0|1|1|San Pablo, Brasil
Brasilia, Brasil|HEAVY|HIGH|23|2|0|Ilhabela, Brasil
Cancun, Mexico|HEAVY|HIGH|8|2|2|Chicago, Estados Unidos
Cordoba, Argentina|HEAVY|HIGH|3|2|2|Neuquen, Argentina
Barcelona, España|LIGHT|MEDIUM|50|3|0|Paris, Francia
Amsterdam, Holanda|HEAVY|LOW|4|1|9|Ilo, Peru
Buenos Aires, Argentina|HEAVY|HIGH|10|1|6|Washington, Estados Unidos
Rio De Janeiro, Brasil|HEAVY|MEDIUM|1|1|0|San Pablo, Brasil
Recife, Brasil|HEAVY|MEDIUM|7|1|0|Rio De Janeiro, Brasil
Florianopolis, Brasil|HEAVY|HIGH|1|4|9|Rio De Janeiro, Brasil
Funchal, Portugal|HEAVY|HIGH|82|2|0|Porto, Portugal
Maringa, Brasil|LIGHT|MEDIUM|99|2|0|San Pablo, Brasil
Ciudad De Mexico, Mexico|LIGHT|LOW|12|2|0|Ciudad Juarez, Mexico
Lazaro Cardenas, Mexico|HEAVY|MEDIUM|66|1|0|Veracruz, Mexico
Ciudad De Mexico, Mexico|HEAVY|MEDIUM|23|1|0|Lazaro Cardenas, Mexico
Buenos Aires, Argentina|HEAVY|LOW|1|2|0|San Miguel De Tucuman, Argentina
Guadalajara, Mexico|HEAVY|HIGH|8|3|4|Tijuana, Mexico
El Calafate, Argentina|LIGHT|MEDIUM|11|2|0|Ushuaia, Argentina
Curitiba, Brasil|LIGHT|MEDIUM|2|1|0|San Pablo, Brasil
Ciudad De Mexico, Mexico|HEAVY|HIGH|1|1|1|Hermosillo, Mexico
Porto Alegre, Brasil|LIGHT|MEDIUM|44|1|0|Uberlandia, Brasil
Belo Horizonte, Brasil|LIGHT|MEDIUM|55|1|0|Porto Alegre, Brasil
Cancun, Mexico|HEAVY|HIGH|2|2|0|Reynosa, Mexico
Morro De San Pablo, Brasil|LIGHT|MEDIUM|172|3|7|Salvador, Brasil
Lima, Peru|LIGHT|LOW|1|1|0|Puerto Maldonado, Peru
Miami, Estados Unidos|HEAVY|HIGH|52|1|21|St. Augustine, Estados Unidos
Ciudad De Mexico, Mexico|LIGHT|MEDIUM|12|4|0|San Jose Del Cabo, Mexico
Puerto Iguazu, Argentina|LIGHT|MEDIUM|49|4|6|San Martin De Los Andes, Argentina
Salvador, Brasil|LIGHT|MEDIUM|62|3|6|Venecia, Italia
Praia Do Forte, Brasil|LIGHT|MEDIUM|62|3|6|Salvador, Brasil
Nueva York, Estados Unidos|LIGHT|MEDIUM|48|2|5|Praia Do Forte, Brasil
Joao Pessoa, Brasil|LIGHT|MEDIUM|36|2|7|Nueva York, Estados Unidos
Bogota, Colombia|HEAVY|MEDIUM|13|1|0|Medellin, Colombia
Ciudad De Mexico, Mexico|LIGHT|MEDIUM|7|1|1|Guadalajara, Mexico
Cabo San Lucas, Mexico|HEAVY|HIGH|25|2|6|San Jose Del Cabo, Mexico
Hermosillo, Mexico|LIGHT|HIGH|11|2|0|Monterrey, Mexico
Ciudad De Mexico, Mexico|LIGHT|HIGH|12|2|0|Hermosillo, Mexico
Puerto Iguazu, Argentina|LIGHT|LOW|22|2|4|Rio De Janeiro, Brasil
Neuquen, Argentina|LIGHT|LOW|30|2|0|Puerto Iguazu, Argentina
Buzios, Brasil|LIGHT|LOW|194|2|5|Neuquen, Argentina
Buenos Aires, Argentina|LIGHT|LOW|20|2|1|Buzios, Brasil
Itajai, Brasil|LIGHT|HIGH|2|1|4|San Pablo, Brasil
Mendoza, Argentina|LIGHT|MEDIUM|52|2|1|Rosario, Argentina
San Cristobal De Las Casas, Mexico|HEAVY|LOW|26|1|4|Tuxtla Gutierrez, Mexico
Florianopolis, Brasil|HEAVY|LOW|36|2|3|Rio De Janeiro, Brasil
Curitiba, Brasil|HEAVY|LOW|40|2|1|Florianopolis, Brasil
Buenos Aires, Argentina|LIGHT|MEDIUM|4|2|5|Santiago De Chile, Chile
Anaheim, Estados Unidos|HEAVY|HIGH|34|4|3|Las Vegas, Estados Unidos
Guayaquil, Ecuador|HEAVY|HIGH|2|1|0|Quito, Ecuador
Madrid, España|LIGHT|HIGH|23|4|0|Paris, Francia
Frankfurt, Alemania|LIGHT|HIGH|23|4|0|Madrid, España
Bruselas, Belgica|LIGHT|HIGH|23|4|0|Frankfurt, Alemania
Genova, Italia|LIGHT|MEDIUM|55|2|0|Milan, Italia
Budapest, Hungria|LIGHT|MEDIUM|55|2|3|Genova, Italia
Barcelona, España|LIGHT|LOW|48|2|3|Paris, Francia
Rio De Janeiro, Brasil|HEAVY|HIGH|9|1|2|San Pablo, Brasil
Curitiba, Brasil|HEAVY|LOW|34|1|21|Rio De Janeiro, Brasil
Puerto Montt, Chile|HEAVY|HIGH|3|2|4|Santiago De Chile, Chile
Cordoba, Argentina|LIGHT|HIGH|36|1|5|Neuquen, Argentina
Buenos Aires, Argentina|LIGHT|HIGH|18|1|1|Cordoba, Argentina
Ciudad De Mexico, Mexico|HEAVY|LOW|3|1|1|Monterrey, Mexico
Phuket, Tailandia|HEAVY|HIGH|62|1|1|Washington, Estados Unidos
Nueva York, Estados Unidos|HEAVY|HIGH|47|1|10|Phuket, Tailandia
Dubai, Emiratos Arabes Unidos|HEAVY|HIGH|66|1|0|Nueva York, Estados Unidos
Beijing, Republica Popular China|HEAVY|HIGH|53|1|15|Dubai, Emiratos Arabes Unidos
Bangkok, Tailandia|HEAVY|HIGH|60|1|0|Beijing, Republica Popular China
Miami, Estados Unidos|LIGHT|HIGH|10|1|4|San Francisco, Estados Unidos
Miami, Estados Unidos|HEAVY|HIGH|-1|2|2|Santiago De Chile, Chile
Providenciales, Islas Turcas Y Caicos|HEAVY|HIGH|228|1|10|Roma, Italia
Concepcion, Chile|LIGHT|HIGH|4|1|0|Gramado, Brasil
Barcelona, España|HEAVY|HIGH|1|1|0|Kiev, Ucrania
Sao Luis, Brasil|HEAVY|HIGH|0|1|0|Vitoria, Brasil
San Pablo, Brasil|HEAVY|HIGH|1|1|0|Sao Luis, Brasil
Salvador, Brasil|HEAVY|HIGH|1|1|1|San Pablo, Brasil
Rio De Janeiro, Brasil|HEAVY|HIGH|1|1|0|Salvador, Brasil
Goiania, Brasil|HEAVY|HIGH|3|1|1|Rio De Janeiro, Brasil
Asuncion, Paraguay|HEAVY|HIGH|2|1|0|Goiania, Brasil
Joao Pessoa, Brasil|HEAVY|HIGH|34|1|7|San Miguel De Tucuman, Argentina
Miami, Estados Unidos|HEAVY|HIGH|3|1|8|Quito, Ecuador
Barcelona, España|LIGHT|MEDIUM|58|2|4|Valencia, España
Miami Beach, Estados Unidos|LIGHT|HIGH|2|2|7|Miami, Estados Unidos
Rio De Janeiro, Brasil|LIGHT|LOW|48|2|0|Salvador, Brasil
Belo Horizonte, Brasil|HEAVY|HIGH|10|1|2|Porto Alegre, Brasil
Cordoba, Argentina|HEAVY|HIGH|5|3|0|Rio De Janeiro, Brasil
Buenos Aires, Argentina|HEAVY|HIGH|5|3|0|Cordoba, Argentina
Atenas, Grecia|LIGHT|MEDIUM|251|2|0|Santorini, Grecia
Cartagena De Indias, Colombia|HEAVY|HIGH|55|2|4|Curazao, Curazao
Asuncion, Paraguay|HEAVY|HIGH|6|1|2|El Calafate, Argentina
Curitiba, Brasil|HEAVY|LOW|3|1|1|Porto Seguro, Brasil
Florianopolis, Brasil|HEAVY|HIGH|29|1|2|Ushuaia, Argentina
Buzios, Brasil|LIGHT|MEDIUM|126|3|7|Rio De Janeiro, Brasil
Florencia, Italia|LIGHT|LOW|0|4|1|Lucca, Italia
Guatemala City, Guatemala|HEAVY|HIGH|8|1|69|Orlando, Estados Unidos
Miami, Estados Unidos|LIGHT|MEDIUM|21|2|9|San Pablo, Brasil
Medellin, Colombia|HEAVY|HIGH|1|1|2|Monteria, Colombia
Cartagena De Indias, Colombia|HEAVY|HIGH|3|2|0|Medellin, Colombia
Cali, Colombia|HEAVY|HIGH|5|1|1|Cartagena De Indias, Colombia
Bogota, Colombia|HEAVY|HIGH|5|2|0|Cali, Colombia
Barranquilla, Colombia|HEAVY|HIGH|3|1|4|Bogota, Colombia
Cancun, Mexico|LIGHT|MEDIUM|98|4|5|Riviera Maya, Mexico
Rio De Janeiro, Brasil|LIGHT|MEDIUM|23|1|0|San Pablo, Brasil
Cancun, Mexico|HEAVY|LOW|3|1|0|Tijuana, Mexico
Algeciras, España|HEAVY|HIGH|80|2|2|Granada, España
Cancun, Mexico|HEAVY|LOW|57|3|0|Ciudad De Mexico, Mexico
Rio De Janeiro, Brasil|LIGHT|MEDIUM|54|1|1|Salvador, Brasil
Buenos Aires, Argentina|HEAVY|HIGH|175|4|0|Cordoba, Argentina
Cancun, Mexico|LIGHT|HIGH|21|1|1|Merida, Mexico
Cordoba, Argentina|LIGHT|MEDIUM|0|1|2|Madrid, España
Ciudad De Mexico, Mexico|HEAVY|HIGH|2|1|0|Guadalajara, Mexico
Buzios, Brasil|LIGHT|MEDIUM|205|2|6|Rio De Janeiro, Brasil
Rio De Janeiro, Brasil|LIGHT|LOW|171|1|0|San Pablo, Brasil
Londres, Reino Unido|LIGHT|LOW|144|1|0|Rio De Janeiro, Brasil
Belo Horizonte, Brasil|LIGHT|LOW|172|1|0|Londres, Reino Unido
Madrid, España|LIGHT|LOW|51|1|0|San Pablo, Brasil
Aracaju, Brasil|LIGHT|MEDIUM|57|1|0|Porto Alegre, Brasil
Ciudad De Mexico, Mexico|HEAVY|HIGH|4|1|175|El Yopal, Colombia
Chicago, Estados Unidos|HEAVY|LOW|5|1|0|Guadalajara, Mexico
Puerto Montt, Chile|LIGHT|MEDIUM|24|2|3|Puerto Varas, Chile
Castro, Chile|HEAVY|MEDIUM|1|1|0|Santiago De Chile, Chile
Lima, Peru|HEAVY|LOW|16|1|0|Tumbes, Peru
Buenos Aires, Argentina|HEAVY|HIGH|1|1|11|Fiumicino, Italia
Cayenne, Guayana Francesa|LIGHT|HIGH|18|1|5|Cusco, Peru
Buenos Aires, Argentina|HEAVY|HIGH|0|2|0|Mar Del Plata, Argentina
El Yopal, Colombia|LIGHT|UNKNOWN|6|1|2|Tampa, Estados Unidos
Bogota, Colombia|LIGHT|UNKNOWN|0|1|0|El Yopal, Colombia
Bogota, Colombia|LIGHT|MEDIUM|3|1|0|Guayaquil, Ecuador
Cancun, Mexico|LIGHT|LOW|30|1|0|Ciudad De Mexico, Mexico
Ciudad De Mexico, Mexico|LIGHT|MEDIUM|2|1|6|Culiacan, Mexico
Rio De Janeiro, Brasil|HEAVY|HIGH|51|1|0|San Pablo, Brasil
Foz De Iguazu, Brasil|LIGHT|HIGH|159|4|0|Puerto Iguazu, Argentina
Buzios, Brasil|LIGHT|HIGH|178|4|12|Foz De Iguazu, Brasil
Buenos Aires, Argentina|HEAVY|HIGH|8|2|2|Tokio, Japon
Rio De Janeiro, Brasil|HEAVY|MEDIUM|1|1|2|San Pablo, Brasil
Curitiba, Brasil|HEAVY|MEDIUM|0|2|1|Rio De Janeiro, Brasil
Bucarest, Rumania|HEAVY|HIGH|35|5|0|Cuenca, Ecuador
Iquique, Chile|HEAVY|HIGH|42|1|23|Santiago De Chile, Chile
Montevideo, Uruguay|LIGHT|HIGH|11|5|1|Parana, Argentina
Guarullos, Brasil|HEAVY|LOW|13|1|15|San Pablo, Brasil
Guadalajara, Mexico|HEAVY|HIGH|3|1|2|Monterrey, Mexico
Ciudad De Mexico, Mexico|HEAVY|HIGH|1|1|0|Guadalajara, Mexico
Buenos Aires, Argentina|HEAVY|HIGH|26|6|5|Ciudad De Mexico, Mexico
Chicago, Estados Unidos|LIGHT|HIGH|75|3|12|Madrid, España
Cancun, Mexico|LIGHT|UNKNOWN|11|2|0|Madrid, España
Barcelona, España|LIGHT|UNKNOWN|4|1|2|Cancun, Mexico
Paris, Francia|LIGHT|MEDIUM|53|1|5|San Pablo, Brasil
Barcelona, España|LIGHT|MEDIUM|53|1|6|Paris, Francia
Porto Alegre, Brasil|HEAVY|HIGH|47|1|0|Rio Branco, Brasil
Manaos, Brasil|HEAVY|HIGH|35|1|0|Porto Alegre, Brasil
Belem, Brasil|HEAVY|HIGH|38|1|0|Manaos, Brasil
Madrid, España|HEAVY|LOW|77|2|3|Paris, Francia
Londres, Reino Unido|HEAVY|LOW|81|2|4|Madrid, España
Lisboa, Portugal|HEAVY|LOW|75|2|2|Londres, Reino Unido
Bogota, Colombia|HEAVY|LOW|29|1|0|Medellin, Colombia
Barranquilla, Colombia|LIGHT|LOW|0|2|0|Cali, Colombia
Acapulco, Mexico|LIGHT|LOW|15|1|0|Ciudad De Mexico, Mexico
Cartagena De Indias, Colombia|HEAVY|MEDIUM|213|3|5|Santa Marta, Colombia
Aparecida Del Norte, Brasil|LIGHT|UNKNOWN|26|2|2|San Pablo, Brasil
Bogota, Colombia|HEAVY|MEDIUM|64|1|0|Cartagena De Indias, Colombia
Curitiba, Brasil|HEAVY|MEDIUM|35|1|6|Uruguaiana, Brasil
Belo Horizonte, Brasil|LIGHT|LOW|98|1|0|Goiania, Brasil
Cancun, Mexico|HEAVY|MEDIUM|10|1|10|Cartagena De Indias, Colombia
Cali, Colombia|HEAVY|MEDIUM|1|1|0|Cancun, Mexico
Bogota, Colombia|HEAVY|MEDIUM|10|1|0|Cali, Colombia
Curitiba, Brasil|HEAVY|HIGH|8|1|0|Rio De Janeiro, Brasil
La Serena, Chile|HEAVY|HIGH|12|3|3|Valdivia, Chile
Guadalajara, Mexico|HEAVY|HIGH|4|2|2|Paris, Francia
Cuernavaca, Mexico|HEAVY|HIGH|2|2|2|Portland, Estados Unidos
San Cristobal De Las Casas, Mexico|LIGHT|MEDIUM|16|2|2|Tuxtla Gutierrez, Mexico
Cuiaba, Brasil|HEAVY|HIGH|2|2|0|Navegantes, Brasil
